bioguideID,billID,vote
L000570,hr3590-114,Not Voting
M001137,hr3590-114,Not Voting
M001188,hr3590-114,Not Voting
P000601,hr3590-114,Not Voting
P000604,hr3590-114,Not Voting
P000197,hr3590-114,Not Voting
R000585,hr3590-114,Not Voting
R000515,hr3590-114,Not Voting
S001150,hr3590-114,Not Voting
S001157,hr3590-114,Not Voting
S001185,hr3590-114,Not Voting
W000808,hr3590-114,Not Voting
A000374,hr3590-114,Yea
A000055,hr3590-114,Yea
A000371,hr3590-114,Yea
A000372,hr3590-114,Yea
A000367,hr3590-114,Yea
A000369,hr3590-114,Yea
A000373,hr3590-114,Yea
B001291,hr3590-114,Yea
B001269,hr3590-114,Yea
B001282,hr3590-114,Yea
B000213,hr3590-114,Yea
B001271,hr3590-114,Yea
B001287,hr3590-114,Yea
B001257,hr3590-114,Yea
B001293,hr3590-114,Yea
B001250,hr3590-114,Yea
B001273,hr3590-114,Yea
B001243,hr3590-114,Yea
B001294,hr3590-114,Yea
B001295,hr3590-114,Yea
B001255,hr3590-114,Yea
B000755,hr3590-114,Yea
B001290,hr3590-114,Yea
B001283,hr3590-114,Yea
B001274,hr3590-114,Yea
B001284,hr3590-114,Yea
B001285,hr3590-114,Yea
B001260,hr3590-114,Yea
B001297,hr3590-114,Yea
B001275,hr3590-114,Yea
B001248,hr3590-114,Yea
B001289,hr3590-114,Yea
C000059,hr3590-114,Yea
C001103,hr3590-114,Yea
C001051,hr3590-114,Yea
C000266,hr3590-114,Yea
C001076,hr3590-114,Yea
C001102,hr3590-114,Yea
C001077,hr3590-114,Yea
C001068,hr3590-114,Yea
C001053,hr3590-114,Yea
C001093,hr3590-114,Yea
C001092,hr3590-114,Yea
C001105,hr3590-114,Yea
C001062,hr3590-114,Yea
C001094,hr3590-114,Yea
C001106,hr3590-114,Yea
C001069,hr3590-114,Yea
C001096,hr3590-114,Yea
C001087,hr3590-114,Yea
C001045,hr3590-114,Yea
C001063,hr3590-114,Yea
C001048,hr3590-114,Yea
C001107,hr3590-114,Yea
D000626,hr3590-114,Yea
D000619,hr3590-114,Yea
D000620,hr3590-114,Yea
D000216,hr3590-114,Yea
D000612,hr3590-114,Yea
D000604,hr3590-114,Yea
D000621,hr3590-114,Yea
D000600,hr3590-114,Yea
D000613,hr3590-114,Yea
D000625,hr3590-114,Yea
D000614,hr3590-114,Yea
D000615,hr3590-114,Yea
D000533,hr3590-114,Yea
E000291,hr3590-114,Yea
E000294,hr3590-114,Yea
E000293,hr3590-114,Yea
F000460,hr3590-114,Yea
F000451,hr3590-114,Yea
F000459,hr3590-114,Yea
F000456,hr3590-114,Yea
F000461,hr3590-114,Yea
F000445,hr3590-114,Yea
F000449,hr3590-114,Yea
F000450,hr3590-114,Yea
F000448,hr3590-114,Yea
F000372,hr3590-114,Yea
G000548,hr3590-114,Yea
G000563,hr3590-114,Yea
G000564,hr3590-114,Yea
G000552,hr3590-114,Yea
G000289,hr3590-114,Yea
G000565,hr3590-114,Yea
G000566,hr3590-114,Yea
G000575,hr3590-114,Yea
G000377,hr3590-114,Yea
G000560,hr3590-114,Yea
G000577,hr3590-114,Yea
G000546,hr3590-114,Yea
G000568,hr3590-114,Yea
G000576,hr3590-114,Yea
H001051,hr3590-114,Yea
H001070,hr3590-114,Yea
H001045,hr3590-114,Yea
H001052,hr3590-114,Yea
H001053,hr3590-114,Yea
H001055,hr3590-114,Yea
H001036,hr3590-114,Yea
H001056,hr3590-114,Yea
H001071,hr3590-114,Yea
H001072,hr3590-114,Yea
H001065,hr3590-114,Yea
H001067,hr3590-114,Yea
H001057,hr3590-114,Yea
H001058,hr3590-114,Yea
H001059,hr3590-114,Yea
H001048,hr3590-114,Yea
H001073,hr3590-114,Yea
H001060,hr3590-114,Yea
I000056,hr3590-114,Yea
J000290,hr3590-114,Yea
J000297,hr3590-114,Yea
J000292,hr3590-114,Yea
J000296,hr3590-114,Yea
J000289,hr3590-114,Yea
J000295,hr3590-114,Yea
K000386,hr3590-114,Yea
K000388,hr3590-114,Yea
K000376,hr3590-114,Yea
K000362,hr3590-114,Yea
K000210,hr3590-114,Yea
K000378,hr3590-114,Yea
K000363,hr3590-114,Yea
K000387,hr3590-114,Yea
K000382,hr3590-114,Yea
L000573,hr3590-114,Yea
L000585,hr3590-114,Yea
L000578,hr3590-114,Yea
L000564,hr3590-114,Yea
L000567,hr3590-114,Yea
L000557,hr3590-114,Yea
L000566,hr3590-114,Yea
L000563,hr3590-114,Yea
L000554,hr3590-114,Yea
L000576,hr3590-114,Yea
L000583,hr3590-114,Yea
L000584,hr3590-114,Yea
L000491,hr3590-114,Yea
L000569,hr3590-114,Yea
L000580,hr3590-114,Yea
L000571,hr3590-114,Yea
M001193,hr3590-114,Yea
M001158,hr3590-114,Yea
M001179,hr3590-114,Yea
M001184,hr3590-114,Yea
M001165,hr3590-114,Yea
M001157,hr3590-114,Yea
M001177,hr3590-114,Yea
M001156,hr3590-114,Yea
M001180,hr3590-114,Yea
M001159,hr3590-114,Yea
M001197,hr3590-114,Yea
M001187,hr3590-114,Yea
M001181,hr3590-114,Yea
M001189,hr3590-114,Yea
M000689,hr3590-114,Yea
M001144,hr3590-114,Yea
M001150,hr3590-114,Yea
M001194,hr3590-114,Yea
M001195,hr3590-114,Yea
M001190,hr3590-114,Yea
M001182,hr3590-114,Yea
M001191,hr3590-114,Yea
M001151,hr3590-114,Yea
N000182,hr3590-114,Yea
N000189,hr3590-114,Yea
N000184,hr3590-114,Yea
N000127,hr3590-114,Yea
N000188,hr3590-114,Yea
N000185,hr3590-114,Yea
N000181,hr3590-114,Yea
O000168,hr3590-114,Yea
P000609,hr3590-114,Yea
P000096,hr3590-114,Yea
P000594,hr3590-114,Yea
P000588,hr3590-114,Yea
P000605,hr3590-114,Yea
P000608,hr3590-114,Yea
P000258,hr3590-114,Yea
P000606,hr3590-114,Yea
P000373,hr3590-114,Yea
P000592,hr3590-114,Yea
P000611,hr3590-114,Yea
P000602,hr3590-114,Yea
P000599,hr3590-114,Yea
P000591,hr3590-114,Yea
R000601,hr3590-114,Yea
R000578,hr3590-114,Yea
R000586,hr3590-114,Yea
R000597,hr3590-114,Yea
R000589,hr3590-114,Yea
R000591,hr3590-114,Yea
R000582,hr3590-114,Yea
R000575,hr3590-114,Yea
R000395,hr3590-114,Yea
R000409,hr3590-114,Yea
R000592,hr3590-114,Yea
R000583,hr3590-114,Yea
R000435,hr3590-114,Yea
R000580,hr3590-114,Yea
R000593,hr3590-114,Yea
R000598,hr3590-114,Yea
R000603,hr3590-114,Yea
R000487,hr3590-114,Yea
R000599,hr3590-114,Yea
R000576,hr3590-114,Yea
R000604,hr3590-114,Yea
S000018,hr3590-114,Yea
S000051,hr3590-114,Yea
S001176,hr3590-114,Yea
S001183,hr3590-114,Yea
S001189,hr3590-114,Yea
S000244,hr3590-114,Yea
S000250,hr3590-114,Yea
S000364,hr3590-114,Yea
S001154,hr3590-114,Yea
S001148,hr3590-114,Yea
S001191,hr3590-114,Yea
S001195,hr3590-114,Yea
S001172,hr3590-114,Yea
S000522,hr3590-114,Yea
S000583,hr3590-114,Yea
S001196,hr3590-114,Yea
S001192,hr3590-114,Yea
S001187,hr3590-114,Yea
S001188,hr3590-114,Yea
T000467,hr3590-114,Yea
T000238,hr3590-114,Yea
T000462,hr3590-114,Yea
T000470,hr3590-114,Yea
T000475,hr3590-114,Yea
T000463,hr3590-114,Yea
U000031,hr3590-114,Yea
V000129,hr3590-114,Yea
W000812,hr3590-114,Yea
W000798,hr3590-114,Yea
W000791,hr3590-114,Yea
W000819,hr3590-114,Yea
W000813,hr3590-114,Yea
W000820,hr3590-114,Yea
W000799,hr3590-114,Yea
W000814,hr3590-114,Yea
W000806,hr3590-114,Yea
W000815,hr3590-114,Yea
W000821,hr3590-114,Yea
W000796,hr3590-114,Yea
W000816,hr3590-114,Yea
W000795,hr3590-114,Yea
W000804,hr3590-114,Yea
W000809,hr3590-114,Yea
W000810,hr3590-114,Yea
Y000063,hr3590-114,Yea
Y000065,hr3590-114,Yea
Y000033,hr3590-114,Yea
Y000066,hr3590-114,Yea
Y000064,hr3590-114,Yea
Z000017,hr3590-114,Yea
Z000018,hr3590-114,Yea
A000374,hres863-114,Aye
A000055,hres863-114,Aye
A000372,hres863-114,Aye
A000367,hres863-114,Aye
A000369,hres863-114,Aye
B001291,hres863-114,Aye
B001282,hres863-114,Aye
B000213,hres863-114,Aye
B001271,hres863-114,Aye
B001257,hres863-114,Aye
B001293,hres863-114,Aye
B001250,hres863-114,Aye
B001273,hres863-114,Aye
B001243,hres863-114,Aye
B001294,hres863-114,Aye
B001295,hres863-114,Aye
B001255,hres863-114,Aye
B000755,hres863-114,Aye
B001290,hres863-114,Aye
B001283,hres863-114,Aye
B001274,hres863-114,Aye
B001284,hres863-114,Aye
B001260,hres863-114,Aye
B001297,hres863-114,Aye
B001275,hres863-114,Aye
B001248,hres863-114,Aye
B001289,hres863-114,Aye
C000059,hres863-114,Aye
C001103,hres863-114,Aye
C001051,hres863-114,Aye
C000266,hres863-114,Aye
C001076,hres863-114,Aye
C001102,hres863-114,Aye
C001077,hres863-114,Aye
C001053,hres863-114,Aye
C001093,hres863-114,Aye
C001092,hres863-114,Aye
C001105,hres863-114,Aye
C001062,hres863-114,Aye
C001094,hres863-114,Aye
C001106,hres863-114,Aye
C001096,hres863-114,Aye
C001087,hres863-114,Aye
C001045,hres863-114,Aye
C001048,hres863-114,Aye
C001107,hres863-114,Aye
D000626,hres863-114,Aye
D000619,hres863-114,Aye
D000612,hres863-114,Aye
D000604,hres863-114,Aye
D000621,hres863-114,Aye
D000600,hres863-114,Aye
D000613,hres863-114,Aye
D000625,hres863-114,Aye
D000614,hres863-114,Aye
D000615,hres863-114,Aye
D000533,hres863-114,Aye
E000291,hres863-114,Aye
E000294,hres863-114,Aye
F000460,hres863-114,Aye
F000451,hres863-114,Aye
F000459,hres863-114,Aye
F000456,hres863-114,Aye
F000461,hres863-114,Aye
F000445,hres863-114,Aye
F000449,hres863-114,Aye
F000450,hres863-114,Aye
F000448,hres863-114,Aye
F000372,hres863-114,Aye
G000548,hres863-114,Aye
G000563,hres863-114,Aye
G000564,hres863-114,Aye
G000552,hres863-114,Aye
G000289,hres863-114,Aye
G000565,hres863-114,Aye
G000566,hres863-114,Aye
G000560,hres863-114,Aye
G000577,hres863-114,Aye
G000546,hres863-114,Aye
G000568,hres863-114,Aye
G000576,hres863-114,Aye
G000558,hres863-114,Aye
H001051,hres863-114,Aye
H001070,hres863-114,Aye
H001045,hres863-114,Aye
H001052,hres863-114,Aye
H001053,hres863-114,Aye
H001055,hres863-114,Aye
H001036,hres863-114,Aye
H001056,hres863-114,Aye
H001071,hres863-114,Aye
H001072,hres863-114,Aye
H001065,hres863-114,Aye
H001067,hres863-114,Aye
H001057,hres863-114,Aye
H001058,hres863-114,Aye
H001059,hres863-114,Aye
H001048,hres863-114,Aye
H001073,hres863-114,Aye
H001060,hres863-114,Aye
I000056,hres863-114,Aye
J000290,hres863-114,Aye
J000297,hres863-114,Aye
J000292,hres863-114,Aye
J000296,hres863-114,Aye
J000255,hres863-114,Aye
J000289,hres863-114,Aye
J000295,hres863-114,Aye
K000386,hres863-114,Aye
K000388,hres863-114,Aye
K000376,hres863-114,Aye
K000362,hres863-114,Aye
K000210,hres863-114,Aye
K000378,hres863-114,Aye
K000363,hres863-114,Aye
K000387,hres863-114,Aye
L000573,hres863-114,Aye
L000585,hres863-114,Aye
L000578,hres863-114,Aye
L000564,hres863-114,Aye
L000567,hres863-114,Aye
L000566,hres863-114,Aye
L000554,hres863-114,Aye
L000576,hres863-114,Aye
L000583,hres863-114,Aye
L000584,hres863-114,Aye
L000491,hres863-114,Aye
L000569,hres863-114,Aye
L000571,hres863-114,Aye
M001193,hres863-114,Aye
M001158,hres863-114,Aye
M001179,hres863-114,Aye
M001184,hres863-114,Aye
M001165,hres863-114,Aye
M001157,hres863-114,Aye
M001177,hres863-114,Aye
M001156,hres863-114,Aye
M001180,hres863-114,Aye
M001159,hres863-114,Aye
M001197,hres863-114,Aye
M001187,hres863-114,Aye
M001181,hres863-114,Aye
M001189,hres863-114,Aye
M000689,hres863-114,Aye
M001144,hres863-114,Aye
M001150,hres863-114,Aye
M001194,hres863-114,Aye
M001195,hres863-114,Aye
M001190,hres863-114,Aye
M001182,hres863-114,Aye
M001151,hres863-114,Aye
N000182,hres863-114,Aye
N000189,hres863-114,Aye
N000184,hres863-114,Aye
N000185,hres863-114,Aye
N000181,hres863-114,Aye
O000168,hres863-114,Aye
P000609,hres863-114,Aye
P000594,hres863-114,Aye
P000588,hres863-114,Aye
P000605,hres863-114,Aye
P000606,hres863-114,Aye
P000373,hres863-114,Aye
P000592,hres863-114,Aye
P000611,hres863-114,Aye
P000602,hres863-114,Aye
P000599,hres863-114,Aye
P000591,hres863-114,Aye
R000601,hres863-114,Aye
R000585,hres863-114,Aye
R000578,hres863-114,Aye
R000586,hres863-114,Aye
R000587,hres863-114,Aye
R000597,hres863-114,Aye
R000589,hres863-114,Aye
R000591,hres863-114,Aye
R000582,hres863-114,Aye
R000575,hres863-114,Aye
R000395,hres863-114,Aye
R000409,hres863-114,Aye
R000592,hres863-114,Aye
R000583,hres863-114,Aye
R000435,hres863-114,Aye
R000580,hres863-114,Aye
R000593,hres863-114,Aye
R000598,hres863-114,Aye
R000603,hres863-114,Aye
R000487,hres863-114,Aye
R000604,hres863-114,Aye
S000018,hres863-114,Aye
S000051,hres863-114,Aye
S001176,hres863-114,Aye
S001183,hres863-114,Aye
S001189,hres863-114,Aye
S000244,hres863-114,Aye
S000250,hres863-114,Aye
S000364,hres863-114,Aye
S001154,hres863-114,Aye
S001148,hres863-114,Aye
S001195,hres863-114,Aye
S001172,hres863-114,Aye
S000522,hres863-114,Aye
S000583,hres863-114,Aye
S001196,hres863-114,Aye
S001192,hres863-114,Aye
S001187,hres863-114,Aye
S001188,hres863-114,Aye
T000467,hres863-114,Aye
T000238,hres863-114,Aye
T000462,hres863-114,Aye
T000470,hres863-114,Aye
T000475,hres863-114,Aye
T000463,hres863-114,Aye
U000031,hres863-114,Aye
V000129,hres863-114,Aye
W000812,hres863-114,Aye
W000798,hres863-114,Aye
W000791,hres863-114,Aye
W000819,hres863-114,Aye
W000813,hres863-114,Aye
W000820,hres863-114,Aye
W000814,hres863-114,Aye
W000806,hres863-114,Aye
W000815,hres863-114,Aye
W000821,hres863-114,Aye
W000796,hres863-114,Aye
W000816,hres863-114,Aye
W000795,hres863-114,Aye
W000804,hres863-114,Aye
W000809,hres863-114,Aye
W000810,hres863-114,Aye
Y000063,hres863-114,Aye
Y000065,hres863-114,Aye
Y000033,hres863-114,Aye
Y000066,hres863-114,Aye
Y000064,hres863-114,Aye
Z000017,hres863-114,Aye
Z000018,hres863-114,Aye
A000370,hres863-114,No
A000371,hres863-114,No
A000373,hres863-114,No
B001270,hres863-114,No
B001281,hres863-114,No
B000287,hres863-114,No
B001287,hres863-114,No
B001292,hres863-114,No
B000490,hres863-114,No
B000574,hres863-114,No
B001278,hres863-114,No
B001296,hres863-114,No
B001227,hres863-114,No
B000911,hres863-114,No
B001285,hres863-114,No
B001286,hres863-114,No
B001251,hres863-114,No
C001036,hres863-114,No
C001037,hres863-114,No
C001097,hres863-114,No
C001083,hres863-114,No
C001072,hres863-114,No
C001090,hres863-114,No
C001066,hres863-114,No
C001091,hres863-114,No
C001080,hres863-114,No
C001084,hres863-114,No
C001101,hres863-114,No
C001067,hres863-114,No
C001049,hres863-114,No
C001061,hres863-114,No
C000537,hres863-114,No
C001068,hres863-114,No
C001078,hres863-114,No
C000714,hres863-114,No
C000754,hres863-114,No
C001059,hres863-114,No
C001069,hres863-114,No
C001038,hres863-114,No
C001063,hres863-114,No
C000984,hres863-114,No
D000598,hres863-114,No
D000096,hres863-114,No
D000191,hres863-114,No
D000197,hres863-114,No
D000620,hres863-114,No
D000216,hres863-114,No
D000617,hres863-114,No
D000623,hres863-114,No
D000624,hres863-114,No
D000399,hres863-114,No
D000622,hres863-114,No
E000290,hres863-114,No
E000288,hres863-114,No
E000179,hres863-114,No
E000215,hres863-114,No
E000293,hres863-114,No
F000030,hres863-114,No
F000454,hres863-114,No
F000462,hres863-114,No
F000455,hres863-114,No
G000571,hres863-114,No
G000574,hres863-114,No
G000559,hres863-114,No
G000575,hres863-114,No
G000556,hres863-114,No
G000553,hres863-114,No
G000410,hres863-114,No
G000551,hres863-114,No
G000535,hres863-114,No
H001063,hres863-114,No
H000324,hres863-114,No
H001064,hres863-114,No
H001038,hres863-114,No
H001047,hres863-114,No
H000636,hres863-114,No
H001034,hres863-114,No
H000874,hres863-114,No
H001068,hres863-114,No
I000057,hres863-114,No
J000032,hres863-114,No
J000288,hres863-114,No
J000126,hres863-114,No
K000009,hres863-114,No
K000375,hres863-114,No
K000385,hres863-114,No
K000379,hres863-114,No
K000380,hres863-114,No
K000381,hres863-114,No
K000188,hres863-114,No
K000368,hres863-114,No
K000382,hres863-114,No
L000559,hres863-114,No
L000560,hres863-114,No
L000581,hres863-114,No
L000551,hres863-114,No
L000287,hres863-114,No
L000582,hres863-114,No
L000563,hres863-114,No
L000565,hres863-114,No
L000579,hres863-114,No
L000480,hres863-114,No
L000580,hres863-114,No
L000570,hres863-114,No
L000562,hres863-114,No
M001185,hres863-114,No
M001163,hres863-114,No
M001143,hres863-114,No
M000312,hres863-114,No
M001166,hres863-114,No
M001137,hres863-114,No
M001188,hres863-114,No
M001160,hres863-114,No
M001196,hres863-114,No
M001191,hres863-114,No
N000002,hres863-114,No
N000179,hres863-114,No
N000015,hres863-114,No
N000127,hres863-114,No
O000170,hres863-114,No
P000034,hres863-114,No
P000096,hres863-114,No
P000197,hres863-114,No
P000593,hres863-114,No
P000608,hres863-114,No
P000258,hres863-114,No
P000597,hres863-114,No
P000607,hres863-114,No
P000598,hres863-114,No
P000523,hres863-114,No
Q000023,hres863-114,No
R000053,hres863-114,No
R000602,hres863-114,No
R000588,hres863-114,No
R000486,hres863-114,No
R000599,hres863-114,No
R000576,hres863-114,No
R000577,hres863-114,No
S001156,hres863-114,No
S000030,hres863-114,No
S001168,hres863-114,No
S001145,hres863-114,No
S001150,hres863-114,No
S000185,hres863-114,No
S001157,hres863-114,No
S000248,hres863-114,No
S001185,hres863-114,No
S000344,hres863-114,No
S001191,hres863-114,No
S001165,hres863-114,No
S000480,hres863-114,No
S000510,hres863-114,No
S001175,hres863-114,No
S001193,hres863-114,No
T000472,hres863-114,No
T000460,hres863-114,No
T000193,hres863-114,No
T000469,hres863-114,No
T000474,hres863-114,No
T000465,hres863-114,No
V000128,hres863-114,No
V000130,hres863-114,No
V000131,hres863-114,No
V000132,hres863-114,No
V000081,hres863-114,No
W000799,hres863-114,No
W000797,hres863-114,No
W000187,hres863-114,No
W000822,hres863-114,No
W000808,hres863-114,No
Y000062,hres863-114,No
B001269,hres863-114,Not Voting
D000616,hres863-114,Not Voting
D000610,hres863-114,Not Voting
D000482,hres863-114,Not Voting
F000458,hres863-114,Not Voting
G000377,hres863-114,Not Voting
G000570,hres863-114,Not Voting
J000294,hres863-114,Not Voting
J000174,hres863-114,Not Voting
L000557,hres863-114,Not Voting
L000263,hres863-114,Not Voting
L000397,hres863-114,Not Voting
M000087,hres863-114,Not Voting
M000404,hres863-114,Not Voting
N000188,hres863-114,Not Voting
P000601,hres863-114,Not Voting
P000604,hres863-114,Not Voting
R000515,hres863-114,Not Voting
S001180,hres863-114,Not Voting
T000468,hres863-114,Not Voting
V000108,hres863-114,Not Voting
W000800,hres863-114,Not Voting
A000374,hr5226-114,Aye
A000055,hr5226-114,Aye
A000372,hr5226-114,Aye
A000367,hr5226-114,Aye
A000369,hr5226-114,Aye
A000373,hr5226-114,Aye
B001291,hr5226-114,Aye
B001269,hr5226-114,Aye
B001282,hr5226-114,Aye
B000213,hr5226-114,Aye
B001271,hr5226-114,Aye
B001257,hr5226-114,Aye
B000490,hr5226-114,Aye
B001293,hr5226-114,Aye
B001250,hr5226-114,Aye
B001273,hr5226-114,Aye
B001243,hr5226-114,Aye
B001294,hr5226-114,Aye
B001295,hr5226-114,Aye
B001255,hr5226-114,Aye
B000755,hr5226-114,Aye
B001290,hr5226-114,Aye
B001283,hr5226-114,Aye
B001274,hr5226-114,Aye
B001284,hr5226-114,Aye
B001260,hr5226-114,Aye
B001297,hr5226-114,Aye
B001275,hr5226-114,Aye
B001248,hr5226-114,Aye
B001289,hr5226-114,Aye
C000059,hr5226-114,Aye
C001103,hr5226-114,Aye
C001051,hr5226-114,Aye
C000266,hr5226-114,Aye
C001076,hr5226-114,Aye
C001102,hr5226-114,Aye
C001077,hr5226-114,Aye
C001053,hr5226-114,Aye
C001093,hr5226-114,Aye
C001092,hr5226-114,Aye
C001105,hr5226-114,Aye
C001062,hr5226-114,Aye
C001094,hr5226-114,Aye
C000754,hr5226-114,Aye
C001059,hr5226-114,Aye
C001106,hr5226-114,Aye
C001096,hr5226-114,Aye
C001087,hr5226-114,Aye
C001063,hr5226-114,Aye
C001048,hr5226-114,Aye
C001107,hr5226-114,Aye
D000626,hr5226-114,Aye
D000619,hr5226-114,Aye
D000612,hr5226-114,Aye
D000604,hr5226-114,Aye
D000621,hr5226-114,Aye
D000600,hr5226-114,Aye
D000613,hr5226-114,Aye
D000625,hr5226-114,Aye
D000614,hr5226-114,Aye
D000615,hr5226-114,Aye
D000533,hr5226-114,Aye
E000291,hr5226-114,Aye
E000294,hr5226-114,Aye
F000460,hr5226-114,Aye
F000451,hr5226-114,Aye
F000459,hr5226-114,Aye
F000456,hr5226-114,Aye
F000461,hr5226-114,Aye
F000445,hr5226-114,Aye
F000449,hr5226-114,Aye
F000450,hr5226-114,Aye
F000448,hr5226-114,Aye
F000372,hr5226-114,Aye
G000548,hr5226-114,Aye
G000563,hr5226-114,Aye
G000564,hr5226-114,Aye
G000552,hr5226-114,Aye
G000289,hr5226-114,Aye
G000565,hr5226-114,Aye
G000566,hr5226-114,Aye
G000377,hr5226-114,Aye
G000560,hr5226-114,Aye
G000577,hr5226-114,Aye
G000546,hr5226-114,Aye
G000568,hr5226-114,Aye
G000576,hr5226-114,Aye
G000570,hr5226-114,Aye
G000558,hr5226-114,Aye
H001051,hr5226-114,Aye
H001070,hr5226-114,Aye
H001045,hr5226-114,Aye
H001052,hr5226-114,Aye
H001053,hr5226-114,Aye
H001055,hr5226-114,Aye
H001036,hr5226-114,Aye
H001056,hr5226-114,Aye
H001071,hr5226-114,Aye
H001072,hr5226-114,Aye
H001065,hr5226-114,Aye
H001067,hr5226-114,Aye
H001057,hr5226-114,Aye
H001058,hr5226-114,Aye
H001059,hr5226-114,Aye
H001048,hr5226-114,Aye
H001073,hr5226-114,Aye
H001060,hr5226-114,Aye
I000056,hr5226-114,Aye
J000290,hr5226-114,Aye
J000297,hr5226-114,Aye
J000292,hr5226-114,Aye
J000296,hr5226-114,Aye
J000255,hr5226-114,Aye
J000289,hr5226-114,Aye
J000295,hr5226-114,Aye
K000386,hr5226-114,Aye
K000388,hr5226-114,Aye
K000376,hr5226-114,Aye
K000362,hr5226-114,Aye
K000210,hr5226-114,Aye
K000378,hr5226-114,Aye
K000363,hr5226-114,Aye
K000387,hr5226-114,Aye
L000573,hr5226-114,Aye
L000585,hr5226-114,Aye
L000578,hr5226-114,Aye
L000564,hr5226-114,Aye
L000567,hr5226-114,Aye
L000566,hr5226-114,Aye
L000554,hr5226-114,Aye
L000576,hr5226-114,Aye
L000583,hr5226-114,Aye
L000584,hr5226-114,Aye
L000491,hr5226-114,Aye
L000569,hr5226-114,Aye
L000571,hr5226-114,Aye
M001193,hr5226-114,Aye
M001158,hr5226-114,Aye
M001179,hr5226-114,Aye
M001184,hr5226-114,Aye
M001165,hr5226-114,Aye
M001157,hr5226-114,Aye
M001177,hr5226-114,Aye
M001156,hr5226-114,Aye
M001180,hr5226-114,Aye
M001159,hr5226-114,Aye
M001197,hr5226-114,Aye
M001187,hr5226-114,Aye
M001181,hr5226-114,Aye
M001189,hr5226-114,Aye
M000689,hr5226-114,Aye
M001144,hr5226-114,Aye
M001150,hr5226-114,Aye
M001194,hr5226-114,Aye
M001195,hr5226-114,Aye
M001190,hr5226-114,Aye
M001182,hr5226-114,Aye
M001151,hr5226-114,Aye
N000182,hr5226-114,Aye
N000189,hr5226-114,Aye
N000184,hr5226-114,Aye
N000185,hr5226-114,Aye
N000181,hr5226-114,Aye
O000168,hr5226-114,Aye
P000609,hr5226-114,Aye
P000594,hr5226-114,Aye
P000588,hr5226-114,Aye
P000605,hr5226-114,Aye
P000258,hr5226-114,Aye
P000606,hr5226-114,Aye
P000373,hr5226-114,Aye
P000592,hr5226-114,Aye
P000611,hr5226-114,Aye
P000602,hr5226-114,Aye
P000599,hr5226-114,Aye
P000591,hr5226-114,Aye
R000601,hr5226-114,Aye
R000585,hr5226-114,Aye
R000578,hr5226-114,Aye
R000586,hr5226-114,Aye
R000587,hr5226-114,Aye
R000597,hr5226-114,Aye
R000589,hr5226-114,Aye
R000591,hr5226-114,Aye
R000582,hr5226-114,Aye
R000575,hr5226-114,Aye
R000395,hr5226-114,Aye
R000409,hr5226-114,Aye
R000592,hr5226-114,Aye
R000583,hr5226-114,Aye
R000435,hr5226-114,Aye
R000580,hr5226-114,Aye
R000593,hr5226-114,Aye
R000598,hr5226-114,Aye
R000603,hr5226-114,Aye
R000487,hr5226-114,Aye
R000604,hr5226-114,Aye
S000018,hr5226-114,Aye
S000051,hr5226-114,Aye
S001176,hr5226-114,Aye
S001180,hr5226-114,Aye
S001183,hr5226-114,Aye
S001189,hr5226-114,Aye
S001157,hr5226-114,Aye
S000244,hr5226-114,Aye
S000250,hr5226-114,Aye
S000364,hr5226-114,Aye
S001154,hr5226-114,Aye
S001148,hr5226-114,Aye
S001191,hr5226-114,Aye
S001195,hr5226-114,Aye
S001172,hr5226-114,Aye
S000522,hr5226-114,Aye
S000583,hr5226-114,Aye
S001196,hr5226-114,Aye
S001192,hr5226-114,Aye
S001187,hr5226-114,Aye
S001188,hr5226-114,Aye
T000467,hr5226-114,Aye
T000238,hr5226-114,Aye
T000462,hr5226-114,Aye
T000470,hr5226-114,Aye
T000475,hr5226-114,Aye
T000463,hr5226-114,Aye
U000031,hr5226-114,Aye
V000129,hr5226-114,Aye
V000132,hr5226-114,Aye
W000812,hr5226-114,Aye
W000798,hr5226-114,Aye
W000791,hr5226-114,Aye
W000819,hr5226-114,Aye
W000813,hr5226-114,Aye
W000820,hr5226-114,Aye
W000814,hr5226-114,Aye
W000806,hr5226-114,Aye
W000815,hr5226-114,Aye
W000821,hr5226-114,Aye
W000796,hr5226-114,Aye
W000816,hr5226-114,Aye
W000795,hr5226-114,Aye
W000804,hr5226-114,Aye
W000809,hr5226-114,Aye
W000810,hr5226-114,Aye
Y000063,hr5226-114,Aye
Y000065,hr5226-114,Aye
Y000033,hr5226-114,Aye
Y000066,hr5226-114,Aye
Y000064,hr5226-114,Aye
Z000017,hr5226-114,Aye
Z000018,hr5226-114,Aye
A000370,hr5226-114,No
A000371,hr5226-114,No
B001270,hr5226-114,No
B001281,hr5226-114,No
B000287,hr5226-114,No
B001287,hr5226-114,No
B001292,hr5226-114,No
B000574,hr5226-114,No
B001278,hr5226-114,No
B001296,hr5226-114,No
B001227,hr5226-114,No
B000911,hr5226-114,No
B001285,hr5226-114,No
B001286,hr5226-114,No
B001251,hr5226-114,No
C001036,hr5226-114,No
C001037,hr5226-114,No
C001097,hr5226-114,No
C001083,hr5226-114,No
C001072,hr5226-114,No
C001090,hr5226-114,No
C001066,hr5226-114,No
C001091,hr5226-114,No
C001080,hr5226-114,No
C001084,hr5226-114,No
C001101,hr5226-114,No
C001067,hr5226-114,No
